"","inferred","true","numSites","alpha_para","beta_para","missing_index","genotype_para","Method"
"1295",4,16,18,0.05,0.4,0,"Binary","MO"
"1296",2,16,18,0.05,0.4,0,"Binary","MO"
"1297",6,16,18,0.05,0.4,0,"Binary","MO"
"1298",4,16,18,0.05,0.4,0,"Binary","MO"
"1299",1,16,18,0.05,0.4,0,"Binary","MO"
"1300",2,16,18,0.05,0.4,0,"Binary","MO"
"1301",3,16,18,0.1,0.4,0,"Binary","MO"
"1302",3,16,18,0.1,0.4,0,"Binary","MO"
"1303",4,16,18,0.1,0.4,0,"Binary","MO"
"1304",2,16,18,0.1,0.4,0,"Binary","MO"
"1305",3,16,18,0.1,0.4,0,"Binary","MO"
"1306",0,16,18,0.1,0.4,0,"Binary","MO"
"1307",3,16,18,0.1,0.4,0,"Binary","MO"
"1308",3,16,18,0.1,0.4,0,"Binary","MO"
"1309",4,16,18,0.1,0.4,0,"Binary","MO"
"1310",4,16,18,0.1,0.4,0,"Binary","MO"
"1311",5,16,18,0.1,0.4,0,"Binary","MO"
"1312",6,16,18,0.1,0.4,0,"Binary","MO"
"1313",3,16,18,0.1,0.4,0,"Binary","MO"
"1314",4,16,18,0.1,0.4,0,"Binary","MO"
"1315",1,16,18,0.1,0.4,0,"Binary","MO"
"1316",3,16,18,0.1,0.4,0,"Binary","MO"
"1317",1,16,18,0.1,0.4,0,"Binary","MO"
"1318",1,16,18,0.1,0.4,0,"Binary","MO"
"1319",2,16,18,0.1,0.4,0,"Binary","MO"
"1320",5,16,18,0.1,0.4,0,"Binary","MO"
"1321",4,16,18,0.1,0.4,0,"Binary","MO"
"1322",3,16,18,0.1,0.4,0,"Binary","MO"
"1323",2,16,18,0.1,0.4,0,"Binary","MO"
"1324",1,16,18,0.1,0.4,0,"Binary","MO"
"1325",4,16,18,0.1,0.4,0,"Binary","MO"
"1326",6,16,18,0.1,0.4,0,"Binary","MO"
"1327",5,16,18,0.1,0.4,0,"Binary","MO"
"1328",3,16,18,0.1,0.4,0,"Binary","MO"
"1329",1,16,18,0.1,0.4,0,"Binary","MO"
"1330",7,16,18,0.1,0.4,0,"Binary","MO"
"1331",3,16,18,0.1,0.4,0,"Binary","MO"
"1332",4,16,18,0.1,0.4,0,"Binary","MO"
"1333",1,16,18,0.1,0.4,0,"Binary","MO"
"1334",5,16,18,0.1,0.4,0,"Binary","MO"
"1335",5,16,18,0.1,0.4,0,"Binary","MO"
"1336",3,16,18,0.1,0.4,0,"Binary","MO"
"1337",0,16,18,0.1,0.4,0,"Binary","MO"
"1338",6,16,18,0.1,0.4,0,"Binary","MO"
"1339",2,16,18,0.1,0.4,0,"Binary","MO"
"1340",3,16,18,0.1,0.4,0,"Binary","MO"
"1341",4,16,18,0.1,0.4,0,"Binary","MO"
"1342",0,16,18,0.1,0.4,0,"Binary","MO"
"1343",6,16,18,0.1,0.4,0,"Binary","MO"
"1344",1,16,18,0.1,0.4,0,"Binary","MO"
"1345",1,16,18,0.1,0.4,0,"Binary","MO"
"1346",4,16,18,0.1,0.4,0,"Binary","MO"
"1347",3,16,18,0.1,0.4,0,"Binary","MO"
"1348",7,16,18,0.1,0.4,0,"Binary","MO"
"1349",1,16,18,0.1,0.4,0,"Binary","MO"
"1350",1,16,18,0.1,0.4,0,"Binary","MO"
"1351",1,16,18,0.1,0.4,0,"Binary","MO"
"1352",1,16,18,0.1,0.4,0,"Binary","MO"
"1353",2,16,18,0.1,0.4,0,"Binary","MO"
"1354",4,16,18,0.1,0.4,0,"Binary","MO"
"1355",4,16,18,0.1,0.4,0,"Binary","MO"
"1356",1,16,18,0.1,0.4,0,"Binary","MO"
"1357",5,16,18,0.1,0.4,0,"Binary","MO"
"1358",3,16,18,0.1,0.4,0,"Binary","MO"
"1359",4,16,18,0.1,0.4,0,"Binary","MO"
"1360",5,16,18,0.1,0.4,0,"Binary","MO"
"1361",4,16,18,0.1,0.4,0,"Binary","MO"
"1362",2,16,18,0.1,0.4,0,"Binary","MO"
"1363",4,16,18,0.1,0.4,0,"Binary","MO"
"1364",3,16,18,0.1,0.4,0,"Binary","MO"
"1365",5,16,18,0.1,0.4,0,"Binary","MO"
"1366",4,16,18,0.1,0.4,0,"Binary","MO"
"1367",4,16,18,0.1,0.4,0,"Binary","MO"
"1368",5,16,18,0.1,0.4,0,"Binary","MO"
"1369",2,16,18,0.1,0.4,0,"Binary","MO"
"1370",4,16,18,0.1,0.4,0,"Binary","MO"
"1371",5,16,18,0.1,0.4,0,"Binary","MO"
"1372",5,16,18,0.1,0.4,0,"Binary","MO"
"1373",2,16,18,0.1,0.4,0,"Binary","MO"
"1374",3,16,18,0.1,0.4,0,"Binary","MO"
"1375",4,16,18,0.1,0.4,0,"Binary","MO"
"1376",6,16,18,0.1,0.4,0,"Binary","MO"
"1377",0,16,18,0.1,0.4,0,"Binary","MO"
"1378",3,16,18,0.1,0.4,0,"Binary","MO"
"1379",3,16,18,0.1,0.4,0,"Binary","MO"
"1380",6,16,18,0.1,0.4,0,"Binary","MO"
"1381",2,16,18,0.1,0.4,0,"Binary","MO"
"1382",2,16,18,0.1,0.4,0,"Binary","MO"
"1383",4,16,18,0.1,0.4,0,"Binary","MO"
"1384",1,16,18,0.1,0.4,0,"Binary","MO"
"1385",7,16,18,0.1,0.4,0,"Binary","MO"
"1386",4,16,18,0.1,0.4,0,"Binary","MO"
"1387",5,16,18,0.1,0.4,0,"Binary","MO"
"1388",2,16,18,0.1,0.4,0,"Binary","MO"
"1389",4,16,18,0.1,0.4,0,"Binary","MO"
"1390",0,16,18,0.1,0.4,0,"Binary","MO"
"1391",6,16,18,0.1,0.4,0,"Binary","MO"
"1392",3,16,18,0.1,0.4,0,"Binary","MO"
"1393",2,16,18,0.1,0.4,0,"Binary","MO"
"1394",2,16,18,0.1,0.4,0,"Binary","MO"
"1395",5,16,18,0.1,0.4,0,"Binary","MO"
"1396",2,16,18,0.1,0.4,0,"Binary","MO"
"1397",1,16,18,0.1,0.4,0,"Binary","MO"
"1398",1,16,18,0.1,0.4,0,"Binary","MO"
"1399",1,16,18,0.1,0.4,0,"Binary","MO"
"1400",3,16,18,0.1,0.4,0,"Binary","MO"
"1401",2,16,18,0.2,0.4,0,"Binary","MO"
"1402",1,16,18,0.2,0.4,0,"Binary","MO"
"1403",0,16,18,0.2,0.4,0,"Binary","MO"
"1404",0,16,18,0.2,0.4,0,"Binary","MO"
"1405",2,16,18,0.2,0.4,0,"Binary","MO"
"1406",2,16,18,0.2,0.4,0,"Binary","MO"
"1407",1,16,18,0.2,0.4,0,"Binary","MO"
"1408",5,16,18,0.2,0.4,0,"Binary","MO"
"1409",0,16,18,0.2,0.4,0,"Binary","MO"
"1410",1,16,18,0.2,0.4,0,"Binary","MO"
"1411",3,16,18,0.2,0.4,0,"Binary","MO"
"1412",2,16,18,0.2,0.4,0,"Binary","MO"
"1413",1,16,18,0.2,0.4,0,"Binary","MO"
"1414",2,16,18,0.2,0.4,0,"Binary","MO"
"1415",1,16,18,0.2,0.4,0,"Binary","MO"
"1416",1,16,18,0.2,0.4,0,"Binary","MO"
"1417",3,16,18,0.2,0.4,0,"Binary","MO"
"1418",3,16,18,0.2,0.4,0,"Binary","MO"
"1419",1,16,18,0.2,0.4,0,"Binary","MO"
"1420",4,16,18,0.2,0.4,0,"Binary","MO"
"1421",1,16,18,0.2,0.4,0,"Binary","MO"
"1422",2,16,18,0.2,0.4,0,"Binary","MO"
"1423",0,16,18,0.2,0.4,0,"Binary","MO"
"1424",3,16,18,0.2,0.4,0,"Binary","MO"
"1425",1,16,18,0.2,0.4,0,"Binary","MO"
"1426",6,16,18,0.2,0.4,0,"Binary","MO"
"1427",2,16,18,0.2,0.4,0,"Binary","MO"
"1428",1,16,18,0.2,0.4,0,"Binary","MO"
"1429",3,16,18,0.2,0.4,0,"Binary","MO"
"1430",2,16,18,0.2,0.4,0,"Binary","MO"
"1431",2,16,18,0.2,0.4,0,"Binary","MO"
"1432",2,16,18,0.2,0.4,0,"Binary","MO"
"1433",1,16,18,0.2,0.4,0,"Binary","MO"
"1434",1,16,18,0.2,0.4,0,"Binary","MO"
"1435",2,16,18,0.2,0.4,0,"Binary","MO"
"1436",1,16,18,0.2,0.4,0,"Binary","MO"
"1437",5,16,18,0.2,0.4,0,"Binary","MO"
"1438",0,16,18,0.2,0.4,0,"Binary","MO"
"1439",0,16,18,0.2,0.4,0,"Binary","MO"
"1440",3,16,18,0.2,0.4,0,"Binary","MO"
"1441",1,16,18,0.2,0.4,0,"Binary","MO"
"1442",0,16,18,0.2,0.4,0,"Binary","MO"
"1443",1,16,18,0.2,0.4,0,"Binary","MO"
"1444",2,16,18,0.2,0.4,0,"Binary","MO"
"1445",5,16,18,0.2,0.4,0,"Binary","MO"
"1446",5,16,18,0.2,0.4,0,"Binary","MO"
"1447",0,16,18,0.2,0.4,0,"Binary","MO"
"1448",1,16,18,0.2,0.4,0,"Binary","MO"
"1449",2,16,18,0.2,0.4,0,"Binary","MO"
"1450",1,16,18,0.2,0.4,0,"Binary","MO"
"1451",1,16,18,0.2,0.4,0,"Binary","MO"
"1452",0,16,18,0.2,0.4,0,"Binary","MO"
"1453",3,16,18,0.2,0.4,0,"Binary","MO"
"1454",1,16,18,0.2,0.4,0,"Binary","MO"
"1455",2,16,18,0.2,0.4,0,"Binary","MO"
"1456",2,16,18,0.2,0.4,0,"Binary","MO"
"1457",4,16,18,0.2,0.4,0,"Binary","MO"
"1458",1,16,18,0.2,0.4,0,"Binary","MO"
"1459",2,16,18,0.2,0.4,0,"Binary","MO"
"1460",2,16,18,0.2,0.4,0,"Binary","MO"
"1461",4,16,18,0.2,0.4,0,"Binary","MO"
"1462",0,16,18,0.2,0.4,0,"Binary","MO"
"1463",2,16,18,0.2,0.4,0,"Binary","MO"
"1464",3,16,18,0.2,0.4,0,"Binary","MO"
"1465",3,16,18,0.2,0.4,0,"Binary","MO"
"1466",1,16,18,0.2,0.4,0,"Binary","MO"
"1467",1,16,18,0.2,0.4,0,"Binary","MO"
"1468",3,16,18,0.2,0.4,0,"Binary","MO"
"1469",1,16,18,0.2,0.4,0,"Binary","MO"
"1470",3,16,18,0.2,0.4,0,"Binary","MO"
"1471",1,16,18,0.2,0.4,0,"Binary","MO"
"1472",1,16,18,0.2,0.4,0,"Binary","MO"
"1473",0,16,18,0.2,0.4,0,"Binary","MO"
"1474",3,16,18,0.2,0.4,0,"Binary","MO"
"1475",3,16,18,0.2,0.4,0,"Binary","MO"
"1476",2,16,18,0.2,0.4,0,"Binary","MO"
"1477",0,16,18,0.2,0.4,0,"Binary","MO"
"1478",5,16,18,0.2,0.4,0,"Binary","MO"
"1479",2,16,18,0.2,0.4,0,"Binary","MO"
"1480",2,16,18,0.2,0.4,0,"Binary","MO"
"1481",1,16,18,0.2,0.4,0,"Binary","MO"
"1482",2,16,18,0.2,0.4,0,"Binary","MO"
"1483",0,16,18,0.2,0.4,0,"Binary","MO"
"1484",0,16,18,0.2,0.4,0,"Binary","MO"
"1485",2,16,18,0.2,0.4,0,"Binary","MO"
"1486",1,16,18,0.2,0.4,0,"Binary","MO"
"1487",5,16,18,0.2,0.4,0,"Binary","MO"
"1488",2,16,18,0.2,0.4,0,"Binary","MO"
"1489",2,16,18,0.2,0.4,0,"Binary","MO"
"1490",0,16,18,0.2,0.4,0,"Binary","MO"
"1491",4,16,18,0.2,0.4,0,"Binary","MO"
"1492",2,16,18,0.2,0.4,0,"Binary","MO"
"1493",1,16,18,0.2,0.4,0,"Binary","MO"
"1494",0,16,18,0.2,0.4,0,"Binary","MO"
"1495",6,16,18,0.2,0.4,0,"Binary","MO"
"1496",0,16,18,0.2,0.4,0,"Binary","MO"
"1497",0,16,18,0.2,0.4,0,"Binary","MO"
"1498",0,16,18,0.2,0.4,0,"Binary","MO"
"1499",2,16,18,0.2,0.4,0,"Binary","MO"
"1500",2,16,18,0.2,0.4,0,"Binary","MO"
"1501",2,16,18,0.4,0.4,0,"Binary","MO"
"1502",1,16,18,0.4,0.4,0,"Binary","MO"
"1503",0,16,18,0.4,0.4,0,"Binary","MO"
"1504",0,16,18,0.4,0.4,0,"Binary","MO"
"1505",0,16,18,0.4,0.4,0,"Binary","MO"
"1506",1,16,18,0.4,0.4,0,"Binary","MO"
"1507",0,16,18,0.4,0.4,0,"Binary","MO"
"1508",0,16,18,0.4,0.4,0,"Binary","MO"
"1509",0,16,18,0.4,0.4,0,"Binary","MO"
"1510",0,16,18,0.4,0.4,0,"Binary","MO"
"1511",0,16,18,0.4,0.4,0,"Binary","MO"
"1512",2,16,18,0.4,0.4,0,"Binary","MO"
"1513",0,16,18,0.4,0.4,0,"Binary","MO"
"1514",0,16,18,0.4,0.4,0,"Binary","MO"
"1515",0,16,18,0.4,0.4,0,"Binary","MO"
"1516",0,16,18,0.4,0.4,0,"Binary","MO"
"1517",1,16,18,0.4,0.4,0,"Binary","MO"
"1518",2,16,18,0.4,0.4,0,"Binary","MO"
"1519",0,16,18,0.4,0.4,0,"Binary","MO"
"1520",2,16,18,0.4,0.4,0,"Binary","MO"
"1521",0,16,18,0.4,0.4,0,"Binary","MO"
"1522",3,16,18,0.4,0.4,0,"Binary","MO"
"1523",0,16,18,0.4,0.4,0,"Binary","MO"
"1524",0,16,18,0.4,0.4,0,"Binary","MO"
"1525",0,16,18,0.4,0.4,0,"Binary","MO"
"1526",0,16,18,0.4,0.4,0,"Binary","MO"
"1527",1,16,18,0.4,0.4,0,"Binary","MO"
"1528",0,16,18,0.4,0.4,0,"Binary","MO"
"1529",0,16,18,0.4,0.4,0,"Binary","MO"
"1530",0,16,18,0.4,0.4,0,"Binary","MO"
"1531",0,16,18,0.4,0.4,0,"Binary","MO"
"1532",0,16,18,0.4,0.4,0,"Binary","MO"
"1533",0,16,18,0.4,0.4,0,"Binary","MO"
"1534",0,16,18,0.4,0.4,0,"Binary","MO"
"1535",0,16,18,0.4,0.4,0,"Binary","MO"
"1536",0,16,18,0.4,0.4,0,"Binary","MO"
"1537",0,16,18,0.4,0.4,0,"Binary","MO"
"1538",0,16,18,0.4,0.4,0,"Binary","MO"
"1539",0,16,18,0.4,0.4,0,"Binary","MO"
"1540",0,16,18,0.4,0.4,0,"Binary","MO"
"1541",1,16,18,0.4,0.4,0,"Binary","MO"
"1542",0,16,18,0.4,0.4,0,"Binary","MO"
"1543",3,16,18,0.4,0.4,0,"Binary","MO"
"1544",1,16,18,0.4,0.4,0,"Binary","MO"
"1545",0,16,18,0.4,0.4,0,"Binary","MO"
"1546",4,16,18,0.4,0.4,0,"Binary","MO"
"1547",0,16,18,0.4,0.4,0,"Binary","MO"
"1548",0,16,18,0.4,0.4,0,"Binary","MO"
"1549",0,16,18,0.4,0.4,0,"Binary","MO"
"1550",0,16,18,0.4,0.4,0,"Binary","MO"
"1551",1,16,18,0.4,0.4,0,"Binary","MO"
"1552",0,16,18,0.4,0.4,0,"Binary","MO"
"1553",1,16,18,0.4,0.4,0,"Binary","MO"
"1554",2,16,18,0.4,0.4,0,"Binary","MO"
"1555",0,16,18,0.4,0.4,0,"Binary","MO"
"1556",0,16,18,0.4,0.4,0,"Binary","MO"
"1557",0,16,18,0.4,0.4,0,"Binary","MO"
"1558",1,16,18,0.4,0.4,0,"Binary","MO"
"1559",2,16,18,0.4,0.4,0,"Binary","MO"
"1560",2,16,18,0.4,0.4,0,"Binary","MO"
"1561",0,16,18,0.4,0.4,0,"Binary","MO"
"1562",0,16,18,0.4,0.4,0,"Binary","MO"
"1563",0,16,18,0.4,0.4,0,"Binary","MO"
"1564",2,16,18,0.4,0.4,0,"Binary","MO"
"1565",0,16,18,0.4,0.4,0,"Binary","MO"
"1566",6,16,18,0.4,0.4,0,"Binary","MO"
"1567",0,16,18,0.4,0.4,0,"Binary","MO"
"1568",0,16,18,0.4,0.4,0,"Binary","MO"
"1569",0,16,18,0.4,0.4,0,"Binary","MO"
"1570",0,16,18,0.4,0.4,0,"Binary","MO"
"1571",0,16,18,0.4,0.4,0,"Binary","MO"
"1572",0,16,18,0.4,0.4,0,"Binary","MO"
"1573",0,16,18,0.4,0.4,0,"Binary","MO"
"1574",0,16,18,0.4,0.4,0,"Binary","MO"
"1575",1,16,18,0.4,0.4,0,"Binary","MO"
"1576",0,16,18,0.4,0.4,0,"Binary","MO"
"1577",0,16,18,0.4,0.4,0,"Binary","MO"
"1578",0,16,18,0.4,0.4,0,"Binary","MO"
"1579",4,16,18,0.4,0.4,0,"Binary","MO"
"1580",0,16,18,0.4,0.4,0,"Binary","MO"
"1581",0,16,18,0.4,0.4,0,"Binary","MO"
"1582",0,16,18,0.4,0.4,0,"Binary","MO"
"1583",0,16,18,0.4,0.4,0,"Binary","MO"
"1584",0,16,18,0.4,0.4,0,"Binary","MO"
"1585",0,16,18,0.4,0.4,0,"Binary","MO"
"1586",0,16,18,0.4,0.4,0,"Binary","MO"
"1587",0,16,18,0.4,0.4,0,"Binary","MO"
"1588",0,16,18,0.4,0.4,0,"Binary","MO"
"1589",1,16,18,0.4,0.4,0,"Binary","MO"
"1590",0,16,18,0.4,0.4,0,"Binary","MO"
"1591",0,16,18,0.4,0.4,0,"Binary","MO"
"1592",0,16,18,0.4,0.4,0,"Binary","MO"
"1593",0,16,18,0.4,0.4,0,"Binary","MO"
"1594",0,16,18,0.4,0.4,0,"Binary","MO"
"1595",0,16,18,0.4,0.4,0,"Binary","MO"
"1596",0,16,18,0.4,0.4,0,"Binary","MO"
"1597",0,16,18,0.4,0.4,0,"Binary","MO"
"1598",0,16,18,0.4,0.4,0,"Binary","MO"
"1599",0,16,18,0.4,0.4,0,"Binary","MO"
"1600",3,16,18,0.4,0.4,0,"Binary","MO"
"1601",7,16,18,0.05,0.05,10,"Binary","MO"
"1602",9,16,18,0.05,0.05,10,"Binary","MO"
"1603",12,16,18,0.05,0.05,10,"Binary","MO"
"1604",14,16,18,0.05,0.05,10,"Binary","MO"
"1605",10,16,18,0.05,0.05,10,"Binary","MO"
"1606",7,16,18,0.05,0.05,10,"Binary","MO"
"1607",10,16,18,0.05,0.05,10,"Binary","MO"
"1608",6,16,18,0.05,0.05,10,"Binary","MO"
"1609",10,16,18,0.05,0.05,10,"Binary","MO"
"1610",14,16,18,0.05,0.05,10,"Binary","MO"
"1611",7,16,18,0.05,0.05,10,"Binary","MO"
"1612",14,16,18,0.05,0.05,10,"Binary","MO"
"1613",8,16,18,0.05,0.05,10,"Binary","MO"
"1614",10,16,18,0.05,0.05,10,"Binary","MO"
"1615",5,16,18,0.05,0.05,10,"Binary","MO"
"1616",12,16,18,0.05,0.05,10,"Binary","MO"
"1617",11,16,18,0.05,0.05,10,"Binary","MO"
"1618",8,16,18,0.05,0.05,10,"Binary","MO"
"1619",7,16,18,0.05,0.05,10,"Binary","MO"
"1620",11,16,18,0.05,0.05,10,"Binary","MO"
"1621",8,16,18,0.05,0.05,10,"Binary","MO"
"1622",7,16,18,0.05,0.05,10,"Binary","MO"
"1623",11,16,18,0.05,0.05,10,"Binary","MO"
"1624",9,16,18,0.05,0.05,10,"Binary","MO"
"1625",9,16,18,0.05,0.05,10,"Binary","MO"
"1626",12,16,18,0.05,0.05,10,"Binary","MO"
"1627",10,16,18,0.05,0.05,10,"Binary","MO"
"1628",12,16,18,0.05,0.05,10,"Binary","MO"
"1629",12,16,18,0.05,0.05,10,"Binary","MO"
"1630",9,16,18,0.05,0.05,10,"Binary","MO"
"1631",7,16,18,0.05,0.05,10,"Binary","MO"
"1632",8,16,18,0.05,0.05,10,"Binary","MO"
"1633",10,16,18,0.05,0.05,10,"Binary","MO"
"1634",8,16,18,0.05,0.05,10,"Binary","MO"
"1635",8,16,18,0.05,0.05,10,"Binary","MO"
"1636",12,16,18,0.05,0.05,10,"Binary","MO"
"1637",13,16,18,0.05,0.05,10,"Binary","MO"
"1638",6,16,18,0.05,0.05,10,"Binary","MO"
"1639",12,16,18,0.05,0.05,10,"Binary","MO"
"1640",5,16,18,0.05,0.05,10,"Binary","MO"
"1641",6,16,18,0.05,0.05,10,"Binary","MO"
"1642",7,16,18,0.05,0.05,10,"Binary","MO"
"1643",15,16,18,0.05,0.05,10,"Binary","MO"
"1644",7,16,18,0.05,0.05,10,"Binary","MO"
"1645",11,16,18,0.05,0.05,10,"Binary","MO"
"1646",11,16,18,0.05,0.05,10,"Binary","MO"
"1647",10,16,18,0.05,0.05,10,"Binary","MO"
"1648",6,16,18,0.05,0.05,10,"Binary","MO"
"1649",7,16,18,0.05,0.05,10,"Binary","MO"
"1650",5,16,18,0.05,0.05,10,"Binary","MO"
"1651",8,16,18,0.05,0.05,10,"Binary","MO"
"1652",4,16,18,0.05,0.05,10,"Binary","MO"
"1653",10,16,18,0.05,0.05,10,"Binary","MO"
"1654",10,16,18,0.05,0.05,10,"Binary","MO"
"1655",7,16,18,0.05,0.05,10,"Binary","MO"
"1656",6,16,18,0.05,0.05,10,"Binary","MO"
"1657",7,16,18,0.05,0.05,10,"Binary","MO"
"1658",7,16,18,0.05,0.05,10,"Binary","MO"
"1659",8,16,18,0.05,0.05,10,"Binary","MO"
"1660",7,16,18,0.05,0.05,10,"Binary","MO"
"1661",8,16,18,0.05,0.05,10,"Binary","MO"
"1662",5,16,18,0.05,0.05,10,"Binary","MO"
"1663",8,16,18,0.05,0.05,10,"Binary","MO"
"1664",10,16,18,0.05,0.05,10,"Binary","MO"
"1665",12,16,18,0.05,0.05,10,"Binary","MO"
"1666",10,16,18,0.05,0.05,10,"Binary","MO"
"1667",10,16,18,0.05,0.05,10,"Binary","MO"
"1668",13,16,18,0.05,0.05,10,"Binary","MO"
"1669",10,16,18,0.05,0.05,10,"Binary","MO"
"1670",8,16,18,0.05,0.05,10,"Binary","MO"
"1671",13,16,18,0.05,0.05,10,"Binary","MO"
"1672",8,16,18,0.05,0.05,10,"Binary","MO"
"1673",11,16,18,0.05,0.05,10,"Binary","MO"
"1674",11,16,18,0.05,0.05,10,"Binary","MO"
"1675",12,16,18,0.05,0.05,10,"Binary","MO"
"1676",6,16,18,0.05,0.05,10,"Binary","MO"
"1677",12,16,18,0.05,0.05,10,"Binary","MO"
"1678",15,16,18,0.05,0.05,10,"Binary","MO"
"1679",11,16,18,0.05,0.05,10,"Binary","MO"
"1680",6,16,18,0.05,0.05,10,"Binary","MO"
"1681",7,16,18,0.05,0.05,10,"Binary","MO"
"1682",11,16,18,0.05,0.05,10,"Binary","MO"
"1683",11,16,18,0.05,0.05,10,"Binary","MO"
"1684",9,16,18,0.05,0.05,10,"Binary","MO"
"1685",12,16,18,0.05,0.05,10,"Binary","MO"
"1686",7,16,18,0.05,0.05,10,"Binary","MO"
"1687",11,16,18,0.05,0.05,10,"Binary","MO"
"1688",3,16,18,0.05,0.05,10,"Binary","MO"
"1689",14,16,18,0.05,0.05,10,"Binary","MO"
"1690",8,16,18,0.05,0.05,10,"Binary","MO"
"1691",11,16,18,0.05,0.05,10,"Binary","MO"
"1692",8,16,18,0.05,0.05,10,"Binary","MO"
"1693",8,16,18,0.05,0.05,10,"Binary","MO"
"1694",11,16,18,0.05,0.05,10,"Binary","MO"
"1695",8,16,18,0.05,0.05,10,"Binary","MO"
"1696",7,16,18,0.05,0.05,10,"Binary","MO"
"1697",9,16,18,0.05,0.05,10,"Binary","MO"
"1698",12,16,18,0.05,0.05,10,"Binary","MO"
"1699",6,16,18,0.05,0.05,10,"Binary","MO"
"1700",12,16,18,0.05,0.05,10,"Binary","MO"
"1701",8,16,18,0.1,0.05,10,"Binary","MO"
"1702",7,16,18,0.1,0.05,10,"Binary","MO"
"1703",7,16,18,0.1,0.05,10,"Binary","MO"
"1704",10,16,18,0.1,0.05,10,"Binary","MO"
"1705",11,16,18,0.1,0.05,10,"Binary","MO"
"1706",5,16,18,0.1,0.05,10,"Binary","MO"
"1707",6,16,18,0.1,0.05,10,"Binary","MO"
"1708",7,16,18,0.1,0.05,10,"Binary","MO"
"1709",13,16,18,0.1,0.05,10,"Binary","MO"
"1710",9,16,18,0.1,0.05,10,"Binary","MO"
"1711",5,16,18,0.1,0.05,10,"Binary","MO"
"1712",12,16,18,0.1,0.05,10,"Binary","MO"
"1713",6,16,18,0.1,0.05,10,"Binary","MO"
"1714",4,16,18,0.1,0.05,10,"Binary","MO"
"1715",5,16,18,0.1,0.05,10,"Binary","MO"
"1716",6,16,18,0.1,0.05,10,"Binary","MO"
"1717",8,16,18,0.1,0.05,10,"Binary","MO"
"1718",7,16,18,0.1,0.05,10,"Binary","MO"
"1719",1,16,18,0.1,0.05,10,"Binary","MO"
"1720",9,16,18,0.1,0.05,10,"Binary","MO"
"1721",4,16,18,0.1,0.05,10,"Binary","MO"
"1722",5,16,18,0.1,0.05,10,"Binary","MO"
"1723",6,16,18,0.1,0.05,10,"Binary","MO"
"1724",7,16,18,0.1,0.05,10,"Binary","MO"
"1725",6,16,18,0.1,0.05,10,"Binary","MO"
"1726",11,16,18,0.1,0.05,10,"Binary","MO"
"1727",9,16,18,0.1,0.05,10,"Binary","MO"
"1728",5,16,18,0.1,0.05,10,"Binary","MO"
"1729",5,16,18,0.1,0.05,10,"Binary","MO"
"1730",7,16,18,0.1,0.05,10,"Binary","MO"
"1731",4,16,18,0.1,0.05,10,"Binary","MO"
"1732",14,16,18,0.1,0.05,10,"Binary","MO"
"1733",11,16,18,0.1,0.05,10,"Binary","MO"
"1734",5,16,18,0.1,0.05,10,"Binary","MO"
"1735",12,16,18,0.1,0.05,10,"Binary","MO"
"1736",8,16,18,0.1,0.05,10,"Binary","MO"
"1737",9,16,18,0.1,0.05,10,"Binary","MO"
"1738",5,16,18,0.1,0.05,10,"Binary","MO"
"1739",10,16,18,0.1,0.05,10,"Binary","MO"
"1740",8,16,18,0.1,0.05,10,"Binary","MO"
"1741",7,16,18,0.1,0.05,10,"Binary","MO"
"1742",7,16,18,0.1,0.05,10,"Binary","MO"
"1743",10,16,18,0.1,0.05,10,"Binary","MO"
"1744",7,16,18,0.1,0.05,10,"Binary","MO"
"1745",12,16,18,0.1,0.05,10,"Binary","MO"
"1746",11,16,18,0.1,0.05,10,"Binary","MO"
"1747",8,16,18,0.1,0.05,10,"Binary","MO"
"1748",9,16,18,0.1,0.05,10,"Binary","MO"
"1749",6,16,18,0.1,0.05,10,"Binary","MO"
"1750",3,16,18,0.1,0.05,10,"Binary","MO"
"1751",6,16,18,0.1,0.05,10,"Binary","MO"
"1752",6,16,18,0.1,0.05,10,"Binary","MO"
"1753",9,16,18,0.1,0.05,10,"Binary","MO"
"1754",5,16,18,0.1,0.05,10,"Binary","MO"
"1755",6,16,18,0.1,0.05,10,"Binary","MO"
"1756",5,16,18,0.1,0.05,10,"Binary","MO"
"1757",7,16,18,0.1,0.05,10,"Binary","MO"
"1758",8,16,18,0.1,0.05,10,"Binary","MO"
"1759",6,16,18,0.1,0.05,10,"Binary","MO"
"1760",7,16,18,0.1,0.05,10,"Binary","MO"
"1761",6,16,18,0.1,0.05,10,"Binary","MO"
"1762",5,16,18,0.1,0.05,10,"Binary","MO"
"1763",7,16,18,0.1,0.05,10,"Binary","MO"
"1764",9,16,18,0.1,0.05,10,"Binary","MO"
"1765",7,16,18,0.1,0.05,10,"Binary","MO"
"1766",7,16,18,0.1,0.05,10,"Binary","MO"
"1767",7,16,18,0.1,0.05,10,"Binary","MO"
"1768",12,16,18,0.1,0.05,10,"Binary","MO"
"1769",7,16,18,0.1,0.05,10,"Binary","MO"
"1770",9,16,18,0.1,0.05,10,"Binary","MO"
"1771",6,16,18,0.1,0.05,10,"Binary","MO"
"1772",7,16,18,0.1,0.05,10,"Binary","MO"
"1773",7,16,18,0.1,0.05,10,"Binary","MO"
"1774",13,16,18,0.1,0.05,10,"Binary","MO"
"1775",12,16,18,0.1,0.05,10,"Binary","MO"
